-91.25,-120.0,-81.9,-120.0,-120.0,-120.0,1
-92.78,-120.0,-78.85,-87.0,-96.0,-120.0,1
-94.73,-120.0,-77.5,-101.0,-95.86,-120.0,2
-95.2,-120.0,-76.44,-96.67,-97.0,-120.0,2
-94.8,-120.0,-80.25,-96.0,-95.75,-120.0,2
-94.0,-120.0,-77.13,-94.33,-96.2,-120.0,2
-95.83,-120.0,-75.73,-82.0,-92.0,-120.0,2
-100.5,-120.0,-78.1,-86.0,-95.38,-120.0,2
-94.0,-120.0,-80.44,-120.0,-94.43,-120.0,2
-93.46,-120.0,-76.53,-79.33,-94.8,-120.0,2
-88.27,-120.0,-78.76,-120.0,-120.0,-120.0,2
-92.75,-120.0,-74.83,-89.5,-98.0,-120.0,2
-94.36,-120.0,-75.23,-99.0,-109.0,-120.0,2
-91.2,-120.0,-76.62,-120.0,-120.0,-120.0,2
-91.54,-120.0,-78.27,-120.0,-96.5,-120.0,2
-91.7,-120.0,-76.0,-82.67,-106.0,-120.0,2
-97.0,-120.0,-78.6,-100.5,-91.0,-120.0,2
-103.0,-120.0,-80.0,-86.0,-108.5,-120.0,2
-96.0,-120.0,-74.57,-90.0,-95.83,-120.0,2
-94.33,-120.0,-76.0,-104.0,-106.0,-120.0,2
-98.4,-120.0,-76.25,-78.0,-96.0,-120.0,2
-94.17,-120.0,-82.19,-79.33,-96.38,-120.0,2
-91.86,-120.0,-78.27,-120.0,-96.5,-120.0,2
-89.1,-120.0,-81.38,-86.0,-95.0,-120.0,2
-94.0,-120.0,-76.79,-102.5,-96.0,-120.0,2
-91.71,-120.0,-76.5,-120.0,-111.67,-120.0,2
-91.69,-120.0,-76.18,-93.0,-96.0,-120.0,2
-94.25,-120.0,-77.73,-88.0,-97.4,-120.0,2
-93.75,-120.0,-81.18,-86.67,-97.0,-120.0,2
-97.5,-120.0,-75.14,-120.0,-95.2,-120.0,2
-93.57,-120.0,-81.57,-106.0,-98.0,-120.0,2
-93.75,-120.0,-74.19,-85.0,-95.57,-120.0,2
-93.8,-120.0,-76.33,-90.5,-96.86,-120.0,2
-96.14,-120.0,-74.0,-81.67,-96.2,-120.0,2
-92.83,-120.0,-76.39,-84.33,-94.63,-120.0,2
-92.4,-120.0,-80.59,-77.0,-95.1,-120.0,2
-94.25,-120.0,-83.0,-98.0,-94.88,-120.0,2
-94.4,-120.0,-81.0,-85.0,-94.67,-120.0,2
-92.25,-120.0,-77.85,-90.0,-120.0,-120.0,2
-92.91,-120.0,-71.53,-79.0,-96.2,-120.0,2
-92.5,-120.0,-74.31,-88.0,-109.0,-120.0,2
-90.6,-120.0,-74.14,-108.0,-104.67,-120.0,2
-93.46,-120.0,-79.61,-106.0,-120.0,-120.0,2
-91.79,-120.0,-78.38,-88.0,-108.5,-120.0,2
-94.71,-120.0,-79.86,-97.0,-94.0,-120.0,2
-102.5,-120.0,-78.06,-120.0,-93.5,-120.0,2
-97.4,-120.0,-76.35,-101.0,-95.88,-120.0,2
-94.63,-120.0,-75.56,-82.0,-108.0,-120.0,2
-96.5,-120.0,-76.86,-99.5,-94.43,-120.0,2
-93.36,-120.0,-80.86,-120.0,-94.0,-120.0,2
-91.91,-120.0,-75.65,-89.5,-96.33,-120.0,2
-92.7,-120.0,-76.48,-106.0,-120.0,-120.0,2
-91.0,-120.0,-75.11,-104.5,-120.0,-120.0,2
-92.38,-120.0,-78.43,-90.0,-96.83,-120.0,2
-95.63,-120.0,-74.71,-96.0,-96.5,-120.0,2
-95.0,-120.0,-79.18,-99.5,-93.8,-120.0,2
-120.0,-120.0,-80.92,-87.5,-120.0,-120.0,2
-120.0,-120.0,-82.59,-98.33,-120.0,-120.0,2
-95.5,-120.0,-78.06,-92.5,-109.0,-120.0,2
-95.0,-120.0,-78.88,-86.0,-97.5,-120.0,2
-120.0,-120.0,-78.47,-120.0,-93.8,-120.0,2
-120.0,-120.0,-80.4,-83.0,-120.0,-120.0,2
-98.25,-120.0,-81.6,-85.5,-96.0,-120.0,2
-96.33,-120.0,-81.74,-101.5,-94.2,-120.0,2
-93.82,-120.0,-77.3,-82.5,-95.17,-120.0,2
-91.0,-120.0,-79.63,-120.0,-120.0,-120.0,2
-96.63,-120.0,-72.38,-120.0,-95.0,-120.0,2
-93.33,-120.0,-79.27,-90.0,-120.0,-120.0,2
-94.17,-120.0,-79.72,-120.0,-120.0,-120.0,2
-93.18,-120.0,-81.53,-97.0,-120.0,-120.0,2
-97.5,-120.0,-78.06,-104.5,-96.33,-120.0,2
-95.0,-120.0,-76.31,-99.0,-96.0,-120.0,2
-102.67,-120.0,-77.57,-103.0,-120.0,-120.0,2
-120.0,-120.0,-78.05,-104.0,-98.5,-120.0,2
-94.0,-120.0,-79.82,-90.0,-95.0,-120.0,2
-96.13,-120.0,-81.6,-97.75,-100.5,-120.0,2
-95.75,-120.0,-81.95,-99.0,-95.73,-120.0,2
-93.67,-120.0,-80.95,-80.5,-103.33,-120.0,2
-89.5,-120.0,-80.74,-86.0,-99.0,-120.0,2
-92.56,-120.0,-74.8,-104.0,-97.0,-120.0,2
-94.4,-120.0,-79.53,-91.5,-120.0,-120.0,2
-93.73,-120.0,-81.84,-95.75,-97.0,-120.0,2
-93.4,-120.0,-82.31,-88.0,-120.0,-120.0,2
-93.0,-120.0,-86.38,-98.0,-120.0,-120.0,2
-96.5,-120.0,-81.0,-90.0,-92.5,-120.0,2
-101.0,-120.0,-79.75,-109.0,-96.0,-120.0,2
-94.21,-120.0,-82.91,-88.0,-109.0,-120.0,2
-95.25,-120.0,-80.94,-85.0,-120.0,-120.0,2
-95.5,-120.0,-76.26,-101.5,-95.2,-120.0,2
-99.14,-120.0,-83.47,-83.33,-103.33,-120.0,2
-93.0,-120.0,-84.05,-104.5,-103.0,-120.0,2
-90.08,-120.0,-84.54,-99.0,-109.0,-120.0,2
-94.83,-120.0,-79.44,-103.0,-97.25,-120.0,2
-92.4,-120.0,-72.88,-94.0,-94.6,-120.0,2
-93.4,-120.0,-77.33,-95.0,-95.33,-120.0,2
-93.2,-120.0,-78.2,-120.0,-108.0,-120.0,2
-93.86,-120.0,-81.83,-106.5,-120.0,-120.0,2
-93.57,-120.0,-79.31,-82.0,-94.5,-120.0,2
-95.25,-120.0,-78.68,-106.0,-96.0,-120.0,2
-99.0,-120.0,-81.67,-99.5,-98.0,-120.0,2
-94.0,-120.0,-78.67,-89.0,-120.0,-120.0,2
-108.5,-120.0,-80.0,-95.0,-98.0,-120.0,2
-95.25,-120.0,-81.86,-120.0,-94.33,-120.0,2
-93.5,-120.0,-78.19,-95.0,-93.6,-120.0,2
-93.77,-120.0,-73.35,-86.0,-120.0,-120.0,2
-94.0,-120.0,-78.25,-120.0,-120.0,-120.0,2
-94.0,-120.0,-77.85,-87.5,-97.0,-120.0,2
-100.8,-120.0,-80.2,-86.0,-96.0,-120.0,2
-101.17,-120.0,-81.63,-93.5,-120.0,-120.0,2
-95.75,-120.0,-77.19,-102.0,-120.0,-120.0,2
-108.0,-120.0,-75.92,-82.0,-97.0,-120.0,2
-95.33,-120.0,-78.69,-84.0,-120.0,-120.0,2
-95.0,-120.0,-77.18,-84.0,-120.0,-120.0,2
-95.0,-120.0,-80.73,-120.0,-98.0,-120.0,2
-111.33,-120.0,-82.53,-105.5,-108.0,-120.0,2
-93.38,-120.0,-84.79,-81.5,-109.0,-120.0,2
-91.18,-120.0,-80.43,-78.0,-98.0,-120.0,2
-95.0,-120.0,-80.7,-86.5,-107.5,-120.0,2
-96.75,-120.0,-73.88,-103.5,-120.0,-120.0,2
-96.38,-120.0,-79.55,-100.0,-96.0,-120.0,2
-93.75,-120.0,-75.33,-93.0,-120.0,-120.0,2
-95.0,-120.0,-77.39,-98.67,-120.0,-120.0,2
-94.2,-120.0,-80.38,-92.5,-98.33,-120.0,2
-96.0,-120.0,-78.89,-84.5,-120.0,-120.0,2
-102.25,-120.0,-75.76,-91.0,-97.0,-120.0,2
-101.67,-120.0,-81.0,-85.5,-120.0,-120.0,2
-94.25,-120.0,-81.06,-92.0,-96.0,-120.0,2
-94.83,-120.0,-84.08,-93.67,-96.25,-120.0,2
-94.29,-120.0,-82.7,-120.0,-96.5,-120.0,2
-92.17,-120.0,-81.86,-78.0,-103.67,-120.0,2
-92.75,-120.0,-80.9,-102.0,-120.0,-120.0,2
-104.33,-120.0,-80.06,-92.0,-120.0,-120.0,2
-94.4,-120.0,-73.79,-107.5,-120.0,-120.0,2
-109.0,-120.0,-77.47,-87.5,-120.0,-120.0,2
-96.0,-120.0,-80.76,-91.0,-95.33,-120.0,2
-106.5,-120.0,-76.08,-120.0,-120.0,-120.0,2
-94.5,-120.0,-78.38,-84.5,-120.0,-120.0,2
-95.0,-120.0,-78.13,-103.0,-97.0,-120.0,2
-94.0,-120.0,-75.33,-97.0,-107.0,-120.0,2
-103.0,-120.0,-74.5,-84.0,-120.0,-120.0,2
-96.4,-120.0,-75.8,-95.0,-103.25,-120.0,2
-94.17,-120.0,-84.42,-101.0,-97.5,-120.0,2
-93.57,-120.0,-83.95,-82.0,-95.0,-120.0,2
-92.17,-120.0,-83.92,-92.67,-96.0,-120.0,2
-94.75,-120.0,-83.3,-120.0,-120.0,-120.0,2
-93.5,-120.0,-80.44,-82.0,-95.0,-120.0,2
-95.0,-120.0,-76.88,-82.5,-97.67,-120.0,2
-95.4,-120.0,-77.94,-107.5,-105.0,-120.0,2
-93.6,-120.0,-79.55,-90.0,-120.0,-120.0,2
-95.75,-120.0,-78.29,-103.0,-107.5,-120.0,2
-96.0,-120.0,-81.08,-104.0,-96.0,-120.0,2
-95.33,-120.0,-77.07,-103.5,-95.5,-120.0,2
-95.5,-120.0,-81.86,-85.5,-105.33,-120.0,2
-96.5,-120.0,-82.73,-103.0,-94.0,-120.0,2
-95.67,-120.0,-79.27,-104.0,-97.0,-120.0,2
-94.67,-120.0,-85.06,-81.0,-96.29,-120.0,2
-94.0,-120.0,-74.63,-106.0,-109.0,-120.0,2
-94.4,-120.0,-81.33,-86.0,-120.0,-120.0,2
-97.0,-120.0,-75.45,-102.5,-120.0,-120.0,2
-102.5,-120.0,-78.87,-90.5,-96.5,-120.0,2
-95.25,-120.0,-78.87,-86.67,-96.0,-120.0,2
-69.76,-120.0,-104.67,-120.0,-120.0,-120.0,100
-68.42,-120.0,-94.71,-120.0,-120.0,-120.0,100
-71.25,-120.0,-96.0,-120.0,-120.0,-120.0,100
-74.88,-120.0,-90.57,-120.0,-120.0,-120.0,100
-75.82,-120.0,-92.06,-120.0,-120.0,-120.0,100
-76.73,-120.0,-89.11,-120.0,-120.0,-120.0,100
-79.0,-120.0,-90.86,-95.0,-120.0,-120.0,100
-77.93,-120.0,-89.71,-95.0,-120.0,-120.0,100
-76.41,-120.0,-87.33,-94.0,-94.67,-120.0,100
-76.48,-120.0,-86.53,-87.5,-93.8,-120.0,100
-73.14,-120.0,-86.13,-93.5,-96.38,-120.0,100
-76.43,-120.0,-85.54,-90.5,-95.22,-120.0,100
-76.67,-120.0,-89.39,-86.0,-101.0,-120.0,100
-73.77,-120.0,-93.55,-120.0,-120.0,-120.0,100
-70.88,-120.0,-91.4,-120.0,-120.0,-120.0,100
-71.93,-120.0,-97.33,-120.0,-120.0,-120.0,100
-72.16,-120.0,-96.75,-120.0,-120.0,-120.0,100
-74.17,-120.0,-96.75,-120.0,-120.0,-120.0,100
-68.21,-120.0,-103.5,-120.0,-120.0,-120.0,100
-66.9,-120.0,-101.25,-120.0,-120.0,-120.0,100
-66.8,-120.0,-92.6,-120.0,-120.0,-120.0,100
-73.69,-120.0,-93.5,-94.0,-120.0,-120.0,100
-72.38,-120.0,-94.8,-109.5,-120.0,-120.0,100
-75.65,-120.0,-92.94,-108.5,-120.0,-120.0,100
-76.94,-120.0,-87.47,-120.0,-120.0,-120.0,100
-75.79,-120.0,-90.33,-97.0,-120.0,-120.0,100
-74.29,-120.0,-86.17,-108.0,-120.0,-120.0,100
-78.35,-120.0,-87.65,-78.5,-93.55,-120.0,100
-75.61,-120.0,-86.42,-85.0,-95.2,-120.0,100
-72.58,-120.0,-86.26,-108.0,-96.86,-120.0,100
-70.41,-120.0,-88.32,-99.67,-104.0,-120.0,100
-70.35,-120.0,-92.83,-120.0,-120.0,-120.0,100
-69.58,-120.0,-92.8,-120.0,-120.0,-120.0,100
-73.17,-120.0,-93.0,-97.0,-120.0,-120.0,100
-71.0,-120.0,-96.0,-109.0,-120.0,-120.0,100
-71.05,-120.0,-93.64,-120.0,-120.0,-120.0,100
-70.16,-120.0,-95.0,-120.0,-120.0,-120.0,100
-67.0,-120.0,-109.0,-120.0,-120.0,-120.0,100
-68.86,-120.0,-97.83,-120.0,-120.0,-120.0,100
-70.0,-120.0,-95.0,-120.0,-120.0,-120.0,100
-68.85,-120.0,-95.43,-120.0,-120.0,-120.0,100
-73.52,-120.0,-94.33,-96.0,-120.0,-120.0,100
-78.86,-120.0,-95.0,-120.0,-120.0,-120.0,100
-76.41,-120.0,-93.67,-120.0,-120.0,-120.0,100
-70.47,-120.0,-93.3,-120.0,-120.0,-120.0,100
-69.42,-120.0,-87.1,-120.0,-120.0,-120.0,100
-72.17,-120.0,-90.11,-120.0,-120.0,-120.0,100
-77.9,-120.0,-88.28,-120.0,-120.0,-120.0,100
-75.38,-120.0,-87.24,-105.0,-120.0,-120.0,100
-72.79,-120.0,-87.56,-87.0,-93.5,-120.0,100
-76.82,-120.0,-90.27,-102.0,-98.5,-120.0,100
-76.31,-120.0,-88.0,-86.0,-94.0,-120.0,100
-72.6,-120.0,-86.55,-101.5,-95.43,-120.0,100
-68.48,-120.0,-112.67,-120.0,-120.0,-120.0,100
-69.23,-120.0,-100.2,-120.0,-120.0,-120.0,100
-72.33,-120.0,-120.0,-120.0,-120.0,-120.0,100
-77.57,-120.0,-94.38,-120.0,-120.0,-120.0,100
-78.38,-120.0,-92.54,-120.0,-120.0,-120.0,100
-76.83,-120.0,-93.11,-120.0,-120.0,-120.0,100
-79.15,-120.0,-95.86,-120.0,-120.0,-120.0,100
-80.5,-120.0,-94.0,-99.0,-120.0,-120.0,100
-80.9,-120.0,-96.0,-105.0,-120.0,-120.0,100
-80.53,-120.0,-90.06,-93.0,-120.0,-120.0,100
-77.61,-120.0,-91.38,-93.0,-101.0,-120.0,100
-80.0,-120.0,-91.67,-120.0,-120.0,-120.0,100
-70.87,-120.0,-90.63,-107.0,-120.0,-120.0,100
-71.89,-120.0,-95.29,-98.0,-120.0,-120.0,100
-66.82,-120.0,-93.8,-120.0,-120.0,-120.0,100
-63.19,-120.0,-97.5,-120.0,-120.0,-120.0,100
-66.07,-120.0,-120.0,-120.0,-120.0,-120.0,100
-68.32,-120.0,-107.5,-120.0,-120.0,-120.0,100
-66.3,-120.0,-120.0,-120.0,-120.0,-120.0,100
-69.27,-120.0,-120.0,-120.0,-120.0,-120.0,100
-72.09,-120.0,-120.0,-120.0,-120.0,-120.0,100
-74.19,-120.0,-96.8,-120.0,-120.0,-120.0,100
-77.33,-120.0,-94.0,-120.0,-120.0,-120.0,100
-79.32,-120.0,-95.0,-120.0,-120.0,-120.0,100
-80.32,-120.0,-92.9,-120.0,-120.0,-120.0,100
-80.8,-120.0,-92.29,-120.0,-120.0,-120.0,100
-80.88,-120.0,-92.86,-95.0,-120.0,-120.0,100
-82.88,-120.0,-89.31,-87.0,-95.0,-120.0,100
-79.53,-120.0,-90.42,-106.0,-120.0,-120.0,100
-75.67,-120.0,-90.13,-120.0,-120.0,-120.0,100
-73.11,-120.0,-95.25,-105.25,-120.0,-120.0,100
-77.14,-120.0,-92.57,-120.0,-120.0,-120.0,100
-79.13,-120.0,-96.2,-120.0,-120.0,-120.0,100
-73.92,-120.0,-97.5,-120.0,-120.0,-120.0,100
-69.78,-120.0,-120.0,-120.0,-120.0,-120.0,100
-72.35,-120.0,-97.0,-120.0,-120.0,-120.0,100
-72.94,-120.0,-96.0,-120.0,-120.0,-120.0,100
-72.8,-120.0,-99.4,-120.0,-120.0,-120.0,100
-72.4,-120.0,-120.0,-120.0,-120.0,-120.0,100
-74.78,-120.0,-95.0,-120.0,-120.0,-120.0,100
-65.12,-120.0,-96.0,-120.0,-120.0,-120.0,100
-75.24,-120.0,-103.33,-120.0,-120.0,-120.0,100
-79.23,-120.0,-97.25,-120.0,-120.0,-120.0,100
-73.62,-120.0,-104.33,-120.0,-120.0,-120.0,100
-68.47,-120.0,-90.0,-120.0,-120.0,-120.0,100
-72.19,-120.0,-89.83,-120.0,-120.0,-120.0,100
-79.19,-120.0,-94.17,-120.0,-120.0,-120.0,100
-75.15,-120.0,-92.17,-120.0,-120.0,-120.0,100
-76.05,-120.0,-93.08,-93.0,-120.0,-120.0,100
-73.81,-120.0,-89.06,-92.0,-97.0,-120.0,100
-74.92,-120.0,-90.5,-120.0,-120.0,-120.0,100
-78.81,-120.0,-84.26,-91.0,-95.0,-120.0,100
-77.5,-120.0,-85.33,-120.0,-120.0,-120.0,100
-75.65,-120.0,-120.0,-120.0,-120.0,-120.0,100
-74.57,-120.0,-95.0,-120.0,-120.0,-120.0,100
-75.2,-120.0,-120.0,-120.0,-120.0,-120.0,100
-77.0,-120.0,-96.5,-120.0,-120.0,-120.0,100
-81.55,-120.0,-96.27,-120.0,-120.0,-120.0,100
-78.64,-120.0,-93.88,-120.0,-120.0,-120.0,100
-77.71,-120.0,-94.25,-120.0,-120.0,-120.0,100
-77.71,-120.0,-94.14,-120.0,-120.0,-120.0,100
-83.62,-120.0,-94.08,-95.0,-120.0,-120.0,100
-82.78,-120.0,-93.12,-90.5,-120.0,-120.0,100
-81.09,-120.0,-92.0,-96.75,-99.0,-120.0,100
-78.18,-120.0,-91.3,-120.0,-96.0,-120.0,100
