-73.0,-76.53,-93.5,-102.75,1
-71.7,-76.5,-93.29,-93.25,1
-67.38,-79.38,-89.5,-94.38,1
-61.4,-79.63,-96.0,-99.0,1
-57.67,-72.0,-94.0,-120.0,1
-73.0,-92.0,-90.0,-120.0,1
-64.6,-74.23,-88.9,-94.0,1
-68.83,-78.25,-88.0,-94.0,1
-71.47,-76.67,-91.0,-94.14,1
-66.25,-74.07,-90.75,-93.33,1
-68.38,-75.83,-87.18,-93.25,1
-70.33,-74.25,-89.0,-95.0,1
-65.46,-74.12,-86.92,-93.57,1
-65.32,-75.53,-89.86,-91.85,1
-66.58,-71.71,-90.88,-94.33,1
-64.17,-71.6,-91.57,-94.33,1
-60.83,-79.21,-88.79,-94.0,1
-65.0,-77.45,-93.46,-94.0,1
-69.21,-80.86,-95.45,-108.5,1
-65.06,-78.71,-94.3,-95.0,1
-69.53,-80.5,-95.0,-120.0,1
-75.23,-81.2,-95.5,-97.0,1
-72.07,-82.0,-96.0,-120.0,1
-73.27,-79.19,-94.8,-95.25,1
-69.11,-78.89,-92.33,-96.0,1
-64.42,-78.0,-95.0,-95.0,1
-70.21,-78.77,-94.67,-96.2,1
-67.38,-78.08,-93.5,-94.25,1
-66.71,-74.94,-93.57,-94.6,1
-66.8,-74.25,-93.22,-93.86,1
-64.8,-75.44,-95.0,-95.5,1
-63.79,-79.69,-95.91,-92.0,1
-66.38,-79.29,-96.0,-103.0,1
-72.63,-77.13,-92.25,-95.33,1
-69.59,-77.4,-93.56,-95.83,1
-67.15,-76.64,-91.8,-94.33,1
-67.7,-75.76,-92.0,-95.0,1
-61.89,-72.33,-87.75,-94.08,1
-61.33,-71.5,-87.9,-92.69,1
-69.6,-72.5,-88.5,-92.8,1
-65.84,-77.0,-89.6,-94.0,1
-62.72,-74.82,-92.2,-94.25,1
-64.75,-78.89,-92.5,-92.67,1
-64.25,-72.0,-90.6,-94.5,1
-64.69,-70.08,-90.0,-92.29,1
-64.91,-76.0,-89.38,-92.83,1
-58.67,-79.4,-93.5,-92.8,1
-59.09,-77.5,-94.3,-94.67,1
-63.64,-77.56,-93.13,-95.0,1
-65.36,-74.07,-91.8,-92.57,1
-69.31,-78.13,-92.11,-93.6,1
-66.85,-78.18,-93.45,-95.0,1
-70.4,-78.29,-93.44,-101.25,1
-70.93,-83.3,-94.6,-120.0,1
-69.36,-78.4,-94.0,-120.0,1
-73.7,-75.3,-92.0,-95.57,1
-71.38,-82.25,-93.7,-96.25,1
-66.55,-77.38,-92.2,-97.5,1
-62.0,-75.88,-94.0,-93.0,1
-62.67,-71.78,-94.44,-93.0,1
-62.8,-77.55,-92.14,-95.67,1
-66.88,-74.06,-92.4,-91.6,1
-60.94,-74.94,-88.67,-91.43,1
-69.41,-75.89,-89.93,-92.2,1
-67.0,-77.31,-90.0,-94.6,1
-67.05,-72.9,-90.25,-93.0,1
-62.1,-75.5,-86.33,-90.13,1
-73.3,-78.11,-95.33,-99.0,1
-73.56,-82.29,-93.25,-95.33,1
-64.38,-78.14,-94.3,-95.4,1
-70.91,-77.69,-94.5,-96.0,1
-62.08,-76.25,-93.5,-120.0,1
-67.4,-75.38,-94.86,-94.5,1
-63.28,-75.56,-92.24,-96.25,1
-59.4,-74.6,-90.9,-91.38,1
-63.0,-75.08,-89.43,-92.8,1
-66.78,-76.25,-93.63,-94.67,1
-65.83,-72.73,-88.4,-99.4,1
-70.0,-75.29,-87.76,-90.73,1
-64.13,-74.53,-92.89,-92.6,1
-65.87,-79.71,-94.5,-120.0,1
-67.12,-81.1,-94.25,-99.5,1
-63.11,-78.86,-96.33,-97.5,1
-67.4,-84.29,-95.6,-107.5,1
-67.25,-84.5,-98.0,-97.0,1
-68.0,-84.86,-98.75,-120.0,1
-73.0,-87.41,-98.33,-97.0,1
-72.47,-86.08,-98.67,-107.5,1
-73.94,-83.25,-107.0,-120.0,1
-74.94,-83.07,-93.0,-120.0,1
-74.71,-82.56,-95.09,-94.0,1
-71.91,-82.5,-93.2,-94.5,1
-66.42,-79.8,-93.67,-94.33,1
-73.88,-79.0,-93.62,-92.4,1
-70.0,-77.92,-92.43,-95.0,1
-63.87,-82.87,-95.57,-93.0,1
-58.44,-82.35,-96.11,-99.67,1
-60.08,-82.82,-93.91,-101.5,1
-65.33,-82.5,-96.0,-99.0,1
-59.31,-78.81,-92.64,-93.38,1
-72.62,-75.4,-91.63,-92.33,1
-70.17,-76.15,-89.27,-92.17,1
-74.13,-75.75,-91.21,-95.17,1
-66.11,-75.7,-92.33,-91.5,1
-63.87,-77.33,-91.33,-92.83,1
-63.71,-79.54,-92.45,-94.33,1
-61.33,-74.86,-90.25,-95.4,1
-76.0,-76.22,-88.29,-93.2,1
-75.13,-71.54,-88.63,-89.7,1
-73.7,-72.2,-87.17,-92.09,1
-72.78,-79.88,-94.17,-95.0,1
-68.64,-78.88,-96.8,-111.0,1
-70.12,-77.71,-94.27,-120.0,1
-67.0,-83.31,-94.0,-97.0,1
-65.92,-85.17,-92.75,-94.75,1
-69.93,-87.0,-94.75,-120.0,1
-63.92,-83.33,-108.0,-120.0,1
-63.6,-83.69,-95.75,-120.0,1
-66.46,-82.83,-96.5,-120.0,1
-72.5,-82.14,-99.0,-98.0,1
-71.17,-84.13,-94.71,-96.0,1
-75.0,-84.09,-97.5,-120.0,1
-76.13,-84.05,-100.25,-120.0,1
-74.67,-86.0,-101.0,-96.0,1
-66.0,-82.27,-93.94,-104.0,1
-75.23,-78.44,-94.67,-94.67,1
-64.57,-76.0,-95.2,-93.5,1
-68.36,-80.44,-94.33,-120.0,1
-67.3,-76.64,-90.09,-92.13,1
-58.5,-82.71,-88.63,-88.0,1
-63.27,-79.0,-91.0,-92.8,1
-67.21,-71.77,-90.71,-99.5,1
-68.33,-75.46,-89.5,-91.8,1
-65.6,-77.29,-90.11,-94.0,1
-68.25,-81.38,-94.3,-99.33,1
-68.69,-82.2,-93.88,-105.0,1
-70.94,-84.86,-93.15,-97.0,1
-65.31,-84.67,-92.22,-95.67,1
-64.67,-79.4,-94.4,-95.67,1
-67.7,-78.15,-93.3,-93.33,1
-71.85,-80.85,-92.45,-92.83,1
-70.93,-81.47,-90.08,-93.0,1
-68.44,-79.57,-89.5,-94.43,1
-64.38,-78.71,-90.89,-92.0,1
-69.78,-77.76,-91.18,-93.75,1
-69.56,-74.62,-88.45,-94.09,1
-70.14,-72.25,-86.77,-91.89,1
-67.31,-70.79,-89.56,-95.0,1
-63.57,-75.17,-91.86,-93.56,1
-61.93,-75.0,-95.29,-95.75,1
-63.4,-78.69,-92.85,-94.86,1
-61.14,-82.0,-92.86,-95.75,1
-68.64,-83.29,-97.0,-107.5,1
-63.93,-83.63,-97.0,-110.0,1
-65.5,-81.08,-96.63,-95.0,1
-71.53,-84.0,-95.5,-109.0,1
-76.63,-84.6,-97.5,-120.0,1
-74.0,-82.0,-108.0,-95.0,1
-69.19,-83.77,-93.6,-95.0,1
-67.43,-80.5,-92.6,-95.67,1
-67.29,-84.44,-94.33,-108.0,1
-64.64,-81.0,-94.82,-94.67,1
-64.3,-75.14,-93.92,-94.67,1
-58.72,-75.33,-93.36,-92.38,1
-62.27,-73.14,-90.07,-92.75,1
-62.4,-76.56,-90.83,-96.0,1
-67.67,-78.75,-91.14,-92.0,1
-74.29,-79.31,-91.5,-95.5,1
-69.0,-78.65,-92.63,-95.2,1
-66.4,-83.0,-93.33,-96.5,1
-68.06,-79.47,-91.86,-95.83,1
-71.2,-76.27,-91.09,-92.22,1
-69.29,-72.5,-89.89,-94.78,1
-70.29,-68.8,-86.56,-91.14,1
-71.4,-74.0,-88.6,-91.9,1
-65.17,-77.0,-89.71,-92.55,1
-62.0,-74.4,-90.2,-93.5,1
-63.33,-75.58,-95.6,-96.0,1
-65.53,-74.62,-91.75,-93.64,1
-61.62,-70.08,-92.14,-93.6,1
-59.33,-79.33,-92.5,-95.5,1
-63.38,-85.63,-95.71,-95.33,1
-65.08,-87.0,-98.0,-108.5,1
-64.93,-78.23,-93.6,-95.25,1
-66.86,-76.0,-95.17,-95.33,1
-68.72,-76.29,-92.2,-97.29,1
-72.64,-80.31,-97.43,-108.0,1
-72.0,-82.8,-95.5,-120.0,1
-72.31,-80.86,-96.75,-120.0,1
-74.85,-80.0,-94.4,-95.0,1
-72.18,-79.78,-93.3,-96.33,1
-68.33,-80.22,-95.67,-94.6,1
-70.4,-81.75,-96.5,-92.5,1
-63.07,-75.77,-94.08,-97.0,1
-67.23,-74.07,-91.5,-94.8,1
-71.92,-78.93,-92.09,-93.5,1
-69.18,-75.88,-88.75,-93.83,1
-68.54,-76.33,-86.44,-92.5,1
-66.29,-80.21,-92.09,-93.11,1
-69.31,-77.71,-93.5,-94.0,1
-70.89,-70.75,-89.29,-88.25,1
-81.33,-61.56,-80.69,-85.78,2
-79.85,-62.0,-82.17,-86.4,2
-68.14,-67.5,-77.33,-89.62,2
-69.33,-63.9,-78.35,-85.92,2
-71.69,-71.16,-79.6,-83.46,2
-75.13,-71.23,-73.13,-84.18,2
-75.64,-73.85,-74.0,-80.64,2
-78.22,-76.5,-73.85,-79.46,2
-79.14,-78.25,-70.14,-79.06,2
-80.88,-81.75,-68.0,-75.2,2
-86.0,-80.91,-66.08,-76.4,2
-83.91,-80.53,-69.69,-76.5,2
-83.07,-79.61,-70.25,-79.58,2
-81.25,-77.5,-77.27,-78.93,2
-80.0,-77.22,-69.64,-81.93,2
-81.1,-72.13,-76.0,-81.75,2
-76.38,-73.0,-74.46,-82.86,2
-76.72,-67.41,-76.06,-83.08,2
-73.81,-72.57,-75.78,-81.43,2
-79.5,-73.87,-75.46,-80.67,2
-76.45,-75.33,-70.29,-79.65,2
-81.15,-78.67,-70.15,-79.33,2
-80.62,-80.2,-71.37,-79.5,2
-83.65,-83.5,-68.0,-79.0,2
-80.61,-80.32,-64.06,-77.12,2
-87.14,-78.73,-66.13,-74.0,2
-86.36,-78.43,-69.55,-78.0,2
-82.13,-78.53,-74.7,-83.45,2
-84.5,-79.08,-74.77,-80.83,2
-77.38,-73.88,-71.07,-84.27,2
-83.33,-76.83,-70.08,-77.33,2
-83.67,-75.93,-74.3,-82.62,2
-75.91,-70.43,-74.43,-85.29,2
-78.67,-68.46,-76.75,-85.33,2
-75.08,-67.93,-75.55,-83.3,2
-80.21,-71.46,-76.57,-85.77,2
-76.21,-67.8,-81.58,-86.0,2
-78.38,-67.43,-79.71,-87.29,2
-81.64,-62.56,-77.33,-86.13,2
-77.29,-63.73,-79.92,-84.75,2
-75.33,-65.85,-79.3,-85.81,2
-69.33,-66.83,-78.33,-89.17,2
-67.31,-68.75,-75.77,-83.93,2
-76.78,-75.31,-75.31,-81.15,2
-78.08,-75.4,-73.08,-83.67,2
-80.94,-74.57,-72.54,-83.37,2
-81.92,-75.82,-68.77,-83.21,2
-84.5,-81.59,-69.61,-76.73,2
-87.3,-78.88,-64.94,-77.67,2
-87.13,-81.25,-69.5,-75.5,2
-86.13,-83.36,-64.73,-75.57,2
-86.0,-82.89,-65.0,-75.64,2
-84.6,-81.36,-66.07,-72.64,2
-84.81,-77.06,-65.65,-78.22,2
-85.0,-81.67,-74.63,-75.0,2
-83.0,-78.39,-72.86,-80.3,2
-80.58,-72.17,-74.18,-83.22,2
-78.35,-70.3,-77.18,-81.06,2
-77.11,-69.7,-78.93,-84.0,2
-80.17,-66.5,-81.23,-83.22,2
-69.88,-66.39,-78.94,-84.08,2
-75.91,-66.95,-74.83,-83.14,2
-79.71,-69.57,-73.0,-86.55,2
-76.0,-73.18,-72.21,-82.88,2
-81.92,-73.5,-72.36,-83.0,2
-79.0,-77.38,-70.71,-80.5,2
-85.2,-81.21,-66.83,-75.62,2
-85.5,-66.89,-82.09,-83.27,2
-81.85,-58.61,-82.0,-83.88,2
-79.11,-62.89,-77.24,-78.56,2
-79.29,-69.86,-77.17,-79.93,2
-74.77,-71.9,-76.27,-79.5,2
-81.82,-78.5,-75.42,-79.17,2
-83.38,-79.82,-70.46,-83.0,2
-86.33,-78.5,-69.92,-80.8,2
-81.7,-81.86,-71.36,-78.92,2
-84.4,-83.89,-70.46,-74.47,2
-88.81,-82.93,-63.88,-74.36,2
-85.42,-76.18,-75.08,-74.0,2
-79.36,-76.94,-70.29,-77.93,2
-79.64,-74.31,-74.91,-78.67,2
-82.91,-77.2,-75.07,-78.44,2
-75.86,-74.73,-72.36,-83.0,2
-76.53,-70.67,-77.73,-84.86,2
-69.75,-69.53,-79.76,-86.38,2
-76.0,-66.36,-79.71,-84.18,2
-83.18,-77.45,-76.57,-77.46,2
-82.82,-80.73,-72.5,-81.15,2
-84.27,-79.92,-70.63,-82.88,2
-87.44,-82.44,-68.79,-76.07,2
-85.85,-81.77,-65.33,-74.0,2
-89.77,-86.07,-64.21,-71.36,2
-85.85,-80.79,-62.0,-71.25,2
-82.7,-75.4,-67.54,-78.0,2
-78.71,-71.2,-71.21,-80.82,2
-82.25,-76.59,-68.25,-80.64,2
-83.08,-77.5,-65.2,-75.47,2
-77.23,-75.14,-75.5,-78.42,2
-75.38,-76.0,-74.58,-82.88,2
-78.86,-66.22,-81.57,-87.17,2
-78.71,-73.67,-70.8,-83.8,2
-76.58,-73.73,-72.45,-82.0,2
-68.65,-68.0,-82.0,-86.64,2
-69.16,-68.91,-78.57,-88.44,2
-64.59,-65.9,-73.59,-83.5,2
-67.07,-63.76,-75.92,-84.6,2
-82.29,-60.93,-81.9,-91.33,2
-82.8,-68.88,-76.85,-82.19,2
-78.13,-73.6,-72.92,-81.0,2
-77.0,-71.25,-72.43,-79.13,2
-79.62,-71.08,-71.58,-77.79,2
-76.8,-72.0,-76.67,-78.67,2
-82.13,-75.17,-70.23,-76.25,2
-84.58,-78.9,-68.0,-73.86,2
-86.45,-79.82,-67.25,-74.75,2
-83.45,-80.37,-68.55,-77.26,2
-81.13,-77.85,-71.88,-76.86,2
-84.87,-76.0,-69.29,-74.7,2
-90.33,-76.09,-71.6,-72.5,2
-86.22,-75.88,-74.22,-75.77,2
-89.6,-79.8,-67.61,-72.0,2
-83.33,-76.47,-64.33,-73.4,2
-81.5,-77.54,-71.33,-78.5,2
-77.43,-72.31,-78.67,-78.29,2
-77.27,-70.13,-79.5,-86.73,2
-75.17,-69.6,-78.4,-90.31,2
-67.38,-66.54,-80.0,-87.8,2
-68.57,-64.31,-82.09,-87.78,2
-78.0,-71.67,-73.56,-80.85,2
-82.3,-76.39,-69.89,-80.47,2
-86.91,-78.5,-68.75,-76.71,2
-87.64,-78.93,-69.2,-77.0,2
-83.67,-82.57,-64.71,-74.17,2
-88.77,-80.53,-65.36,-76.57,2
-88.54,-81.69,-61.0,-76.88,2
-80.42,-60.36,-77.22,-82.9,2
-80.83,-63.6,-77.06,-85.11,2
-76.0,-66.85,-80.0,-87.44,2
-68.07,-72.71,-74.87,-86.29,2
-69.36,-72.62,-76.06,-83.57,2
-70.0,-75.27,-75.38,-84.93,2
-77.54,-74.5,-72.54,-83.0,2
-81.6,-81.0,-68.33,-80.11,2
-84.71,-79.92,-69.08,-79.36,2
-83.93,-84.21,-65.8,-77.94,2
-86.0,-85.67,-63.07,-79.5,2
-87.81,-84.67,-63.08,-77.3,2
-85.79,-76.25,-74.0,-79.44,2
-83.38,-78.05,-73.57,-81.15,2
-81.91,-72.64,-74.78,-79.53,2
-79.67,-74.2,-78.45,-82.89,2
-77.37,-72.39,-75.06,-85.67,2
-73.93,-72.19,-79.35,-87.58,2
-76.05,-70.06,-80.69,-84.0,2
-76.63,-75.69,-74.6,-81.82,2
-83.13,-79.07,-68.57,-78.91,2
-82.42,-81.75,-71.53,-77.5,2
-84.85,-80.56,-66.0,-80.2,2
-88.17,-85.0,-63.22,-77.36,2
-85.82,-82.27,-61.93,-80.27,2
-84.13,-80.89,-62.38,-78.27,2
-87.71,-76.67,-70.86,-76.18,2
-85.69,-76.11,-74.25,-78.45,2
-82.09,-76.62,-74.91,-83.64,2
-81.0,-78.18,-73.77,-83.2,2
-78.58,-73.29,-73.63,-85.5,2
-85.5,-74.38,-75.73,-79.1,2
-82.5,-78.0,-77.2,-84.56,2
-78.25,-73.4,-77.5,-89.43,2
-74.69,-72.29,-81.27,-87.5,2
-77.53,-69.33,-81.5,-83.82,2
-78.0,-68.18,-77.2,-86.3,2
-77.0,-67.63,-79.88,-91.33,2
-79.5,-63.55,-80.8,-91.73,2
-83.0,-68.31,-83.08,-84.22,2
-79.19,-66.79,-77.53,-84.0,2
-71.0,-71.92,-78.0,-84.93,2
-66.31,-68.62,-78.83,-88.08,2
-67.71,-76.6,-78.5,-88.0,2
-85.0,-81.36,-74.54,-80.0,2
-80.0,-74.47,-72.56,-82.46,2
-81.63,-76.87,-71.83,-83.83,2
-85.53,-76.36,-72.42,-85.57,2
-85.91,-82.87,-67.14,-79.25,2
-89.85,-85.07,-65.8,-78.75,2
-93.5,-85.11,-69.29,-75.22,2
-90.09,-88.35,-69.06,-74.09,2
-89.2,-87.64,-69.32,-74.44,2
-85.62,-79.27,-66.63,-74.63,2
-85.09,-76.06,-73.57,-79.4,2
-81.0,-76.2,-71.3,-80.4,2
-80.89,-73.83,-76.06,-79.13,2
-76.25,-72.5,-80.38,-86.36,2
-75.41,-67.84,-81.38,-87.73,2
-74.65,-70.17,-80.2,-85.78,2
-71.8,-66.18,-80.44,-86.75,2
-70.88,-69.67,-73.81,-87.42,2
-75.67,-69.07,-73.9,-85.2,2
-77.62,-72.27,-71.23,-80.92,2
-75.43,-73.82,-73.2,-82.25,2
-80.15,-76.92,-70.0,-81.56,2
-84.7,-82.0,-64.18,-79.91,2
-94.64,-83.17,-73.69,-73.07,3
-91.23,-84.79,-73.67,-72.53,3
-95.0,-86.21,-73.53,-69.36,3
-88.4,-82.33,-71.13,-68.5,3
-89.13,-87.15,-72.45,-67.23,3
-94.33,-88.83,-79.4,-64.29,3
-90.25,-88.6,-75.6,-65.22,3
-93.86,-90.08,-77.85,-64.62,3
-94.4,-91.71,-78.64,-57.25,3
-106.0,-93.56,-80.9,-62.06,3
-93.67,-93.18,-76.21,-63.15,3
-91.43,-94.25,-79.5,-57.33,3
-95.22,-94.13,-76.0,-51.88,3
-93.5,-91.67,-77.1,-54.91,3
-96.33,-90.25,-74.5,-62.38,3
-93.0,-89.82,-75.21,-65.81,3
-90.4,-87.94,-70.0,-67.12,3
-87.85,-86.14,-69.94,-69.65,3
-90.8,-85.33,-71.64,-73.0,3
-87.71,-81.47,-71.31,-74.77,3
-89.0,-83.31,-67.43,-76.55,3
-90.85,-83.33,-74.31,-73.06,3
-93.0,-87.0,-74.71,-71.33,3
-91.6,-85.0,-74.45,-68.79,3
-87.22,-83.46,-74.92,-68.5,3
-93.0,-89.1,-74.44,-62.27,3
-92.5,-90.0,-75.6,-64.47,3
-93.8,-93.75,-76.47,-58.35,3
-93.6,-91.38,-77.71,-65.33,3
-94.11,-92.0,-77.0,-52.38,3
-91.14,-90.0,-73.8,-59.67,3
-91.44,-88.67,-76.07,-68.06,3
-89.62,-88.13,-71.86,-65.87,3
-90.62,-86.28,-71.64,-70.61,3
-90.57,-83.89,-70.22,-72.0,3
-88.73,-82.71,-70.4,-72.69,3
-86.2,-82.67,-68.88,-73.92,3
-90.71,-83.0,-69.07,-74.78,3
-90.83,-83.72,-71.85,-72.47,3
-92.14,-84.0,-71.4,-71.88,3
-90.21,-90.21,-73.79,-65.7,3
-90.8,-89.91,-69.53,-65.44,3
-93.75,-87.67,-70.77,-65.93,3
-93.0,-90.13,-73.44,-68.57,3
-91.86,-87.78,-74.31,-66.8,3
-89.17,-87.0,-72.09,-66.0,3
-93.67,-92.0,-73.69,-65.08,3
-95.0,-89.2,-73.25,-64.36,3
-94.5,-90.78,-77.42,-62.67,3
-94.5,-91.75,-77.5,-59.36,3
-94.5,-91.23,-76.56,-62.89,3
-94.0,-91.9,-78.43,-62.92,3
-102.67,-93.0,-78.64,-67.67,3
-93.82,-88.75,-80.19,-56.67,3
-92.2,-90.86,-76.06,-52.81,3
-92.63,-90.22,-75.75,-59.5,3
-91.38,-87.8,-68.67,-65.83,3
-92.25,-86.67,-75.57,-65.55,3
-92.07,-88.83,-69.7,-68.0,3
-90.08,-90.71,-64.69,-71.08,3
-85.07,-84.36,-74.36,-73.79,3
-87.14,-84.44,-72.43,-73.15,3
-88.71,-81.64,-69.25,-72.7,3
-90.38,-77.0,-70.25,-74.13,3
-91.69,-87.57,-70.93,-71.64,3
-88.62,-87.82,-76.79,-67.36,3
-93.44,-89.27,-77.55,-62.47,3
-91.08,-83.2,-70.79,-71.73,3
-90.21,-84.25,-75.67,-70.71,3
-90.92,-82.88,-75.36,-70.7,3
-90.5,-88.42,-78.38,-71.92,3
-92.83,-91.22,-79.17,-68.31,3
-93.33,-89.5,-77.0,-67.13,3
-96.0,-95.67,-79.2,-66.78,3
-95.67,-93.67,-81.0,-62.79,3
-98.0,-94.57,-81.07,-57.68,3
-95.0,-96.25,-83.47,-64.06,3
-120.0,-95.0,-77.64,-65.92,3
-97.33,-93.36,-77.2,-62.06,3
-94.4,-92.64,-76.79,-59.29,3
-93.45,-90.1,-73.86,-61.94,3
-95.0,-89.86,-76.5,-61.88,3
-94.83,-90.86,-75.29,-69.13,3
-92.33,-90.18,-72.0,-66.6,3
-91.54,-89.67,-72.06,-70.79,3
-89.08,-85.44,-69.87,-76.18,3
-92.25,-85.62,-72.25,-78.91,3
-92.43,-87.2,-69.18,-76.4,3
-92.38,-87.38,-70.15,-76.86,3
-92.1,-85.91,-73.15,-76.42,3
-89.67,-86.11,-74.18,-70.54,3
-95.63,-93.33,-78.55,-69.73,3
-94.83,-89.88,-74.54,-67.15,3
-93.0,-93.33,-73.78,-63.92,3
-96.33,-95.0,-79.29,-60.87,3
-95.5,-96.89,-80.11,-67.87,3
-93.2,-91.86,-77.73,-58.4,3
-93.38,-89.71,-75.07,-67.14,3
-93.14,-92.25,-73.0,-72.14,3
-92.0,-91.56,-75.83,-72.08,3
-89.46,-87.89,-68.5,-75.06,3
-89.67,-85.29,-69.42,-74.36,3
-91.46,-86.11,-70.67,-78.46,3
-90.92,-86.28,-71.87,-75.43,3
-93.27,-85.85,-71.25,-77.86,3
-86.8,-84.45,-70.8,-73.46,3
-92.0,-87.46,-75.77,-73.92,3
-90.22,-89.9,-77.94,-65.36,3
-89.92,-87.92,-74.61,-69.69,3
-91.15,-89.23,-72.43,-67.63,3
-93.67,-91.5,-80.57,-65.4,3
-97.33,-92.33,-79.38,-64.56,3
-92.0,-92.67,-76.83,-61.4,3
-100.25,-91.38,-77.54,-63.18,3
-93.44,-90.0,-71.89,-67.91,3
-91.4,-90.0,-81.42,-62.23,3
-98.0,-93.0,-78.88,-58.6,3
-96.75,-95.0,-79.29,-66.36,3
-94.67,-94.4,-80.8,-65.33,3
-120.0,-93.67,-77.58,-62.6,3
-95.1,-92.0,-77.25,-58.93,3
-94.2,-92.63,-77.56,-64.85,3
-95.33,-92.0,-77.62,-66.93,3
-91.0,-90.78,-75.47,-71.31,3
-98.6,-88.92,-66.5,-74.17,3
-92.0,-88.75,-73.83,-69.23,3
-87.0,-84.22,-72.87,-74.92,3
-87.0,-86.18,-73.2,-74.44,3
-89.91,-87.67,-72.17,-74.0,3
-88.82,-86.83,-71.27,-76.94,3
-87.29,-84.45,-71.69,-76.0,3
-92.14,-86.5,-74.85,-69.38,3
-94.0,-90.0,-74.38,-68.22,3
-90.56,-83.75,-73.33,-73.43,3
-92.6,-85.38,-72.76,-70.19,3
-93.33,-86.33,-70.5,-67.44,3
-91.0,-87.63,-74.93,-68.88,3
-87.8,-85.64,-74.1,-66.5,3
-90.3,-88.44,-75.1,-69.09,3
-94.86,-91.09,-76.5,-61.33,3
-93.64,-89.0,-77.64,-60.71,3
-95.86,-93.29,-79.8,-60.43,3
-93.67,-91.4,-78.73,-59.55,3
-97.0,-92.88,-81.67,-64.81,3
-93.8,-89.63,-75.57,-63.56,3
-95.0,-92.7,-74.0,-55.18,3
-93.0,-93.11,-70.55,-50.67,3
-90.1,-88.5,-74.89,-53.13,3
-90.8,-89.1,-76.15,-69.0,3
-89.0,-87.18,-74.12,-69.69,3
-93.13,-86.13,-71.0,-67.92,3
-86.0,-85.38,-67.58,-70.09,3
-88.18,-84.0,-72.67,-72.45,3
-86.1,-77.93,-67.4,-74.07,3
-87.18,-84.36,-66.85,-76.25,3
-90.25,-81.42,-69.6,-72.17,3
-92.63,-82.75,-73.8,-71.08,3
-90.2,-86.55,-70.93,-65.47,3
-89.29,-85.7,-75.33,-66.44,3
-90.5,-87.8,-79.89,-63.14,3
-96.0,-91.17,-78.63,-60.47,3
-95.0,-91.7,-77.87,-62.35,3
-91.77,-91.0,-74.5,-63.23,3
-92.86,-89.88,-71.23,-56.45,3
-91.44,-88.0,-75.5,-65.13,3
-90.11,-90.0,-72.75,-72.43,3
-87.13,-85.0,-68.5,-69.86,3
-87.29,-86.06,-73.87,-71.06,3
-87.5,-86.07,-72.8,-73.3,3
-87.88,-81.27,-68.18,-75.36,3
-87.0,-84.29,-66.0,-77.42,3
-87.73,-79.75,-71.29,-77.17,3
-90.2,-84.79,-73.25,-70.31,3
-91.4,-87.15,-72.3,-69.0,3
-86.0,-85.83,-72.28,-66.63,3
-95.44,-91.11,-70.4,-63.88,3
-93.29,-89.22,-72.93,-64.47,3
-91.5,-88.6,-77.15,-64.5,3
-88.6,-87.73,-72.0,-67.57,3
-90.0,-86.43,-74.46,-65.75,3
-93.17,-89.92,-73.22,-62.38,3
-91.0,-92.33,-73.08,-58.07,3
-91.5,-93.17,-77.07,-59.0,3
-97.0,-92.0,-76.33,-59.56,3
-93.29,-91.43,-73.6,-60.82,3
-94.75,-90.9,-77.61,-63.91,3
-98.0,-93.57,-79.13,-59.47,3
-92.43,-94.33,-73.0,-54.89,3
-92.82,-93.7,-72.41,-52.06,3
-90.44,-88.6,-73.64,-63.67,3
-89.58,-85.69,-71.33,-65.43,3
-92.5,-86.7,-68.83,-69.5,3
-91.58,-88.54,-74.17,-72.07,3
-84.36,-85.55,-65.14,-75.33,3
-88.38,-82.75,-67.77,-73.31,3
-82.4,-81.18,-67.0,-74.73,3
-86.69,-83.56,-66.0,-75.38,3
-86.44,-83.79,-69.86,-76.17,3
-90.93,-86.83,-73.75,-65.62,3
-88.31,-86.5,-75.33,-68.82,3
